unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
93,78,0,0,0,0.7224649652796368,0.7677947352593452,10.0,45,27,7,2,169.15155972169163
3245,503,863,1876,3,0.89,0.94,3.6,20,29,23,12,29.0
2705,583,941,1181,0,0.75,0.68,4.6,8,10,85,10,155.0
2495,463,776,1002,0,0.7733427797359493,0.7079665740703053,2.0,38,27,9,14,66.27575731785579
201,184,0,0,0,0.9341725197705565,0.8928900156205946,8.0,10,21,73,9,191.86376799853085
3137,539,865,1733,0,0.86,0.88,13.8,22,28,53,17,32.0
704,434,234,0,0,0.7276712259265388,0.8226627110212219,3.0,5,22,149,17,191.86376799853085
1649,393,1022,15,0,0.6512360250407995,0.6281956924849188,13.0,55,30,137,2,96.94065995746071
2354,497,894,702,0,0.8343961570835242,0.7578233750611718,11.0,23,23,103,9,74.18928057968931
5117,578,945,1557,1738,0.7768382006513049,0.8326951831068465,10.0,18,16,18,15,0.0
1114,566,548,0,0,0.84,0.84,8.9,53,29,134,13,110.0
3282,554,972,1629,127,0.94,0.81,12.3,42,30,134,14,21.0
3733,547,1035,1583,568,0.77,0.7,11.4,33,21,140,12,17.0
1086,407,528,0,0,0.681762713714587,0.638167052683092,5.0,51,39,107,6,108.810944850211
4743,480,1014,1663,1586,0.94,0.82,4.7,8,18,147,1,0.0
4199,523,933,1923,637,0.9440059147155098,0.8728250714493452,7.0,21,20,10,5,5.1027597871949695
4835,570,1114,1918,1006,0.7473380158164452,0.792565294764348,11.0,4,7,57,3,0.0
2710,501,1001,920,0,0.7021138394971118,0.7877374556556918,13.0,39,24,154,15,69.24332854104335
3633,502,999,1994,25,0.865338755155884,0.7825328226787233,9.0,23,27,60,2,29.59600676573082
4913,462,1007,1720,1373,0.7326405281708993,0.7279092944666519,5.0,15,15,153,3,0.0
3010,471,897,1642,0,0.65,0.7,4.8,37,32,134,4,39.0
2536,529,875,1132,0,0.98,0.9,8.1,56,47,56,6,34.0
3801,593,914,1995,299,0.79,0.77,7.5,39,23,35,19,8.0
1684,412,1118,154,0,0.62,0.77,13.0,43,29,104,3,76.0
2099,388,843,639,0,0.6410604621495369,0.7279092944666519,7.0,41,32,44,20,72.21089976423093
4342,397,977,1525,1124,0.9972051633437241,0.8774796974392516,9.0,48,28,125,13,0.0
5131,441,1243,1879,1320,0.8948389399907436,0.792565294764348,8.0,8,16,114,11,0.0
3997,590,820,1993,594,0.91,0.81,12.7,26,21,7,17,0.0
2818,530,1263,961,0,0.7080044360366323,0.702273045993726,11.0,38,42,42,7,52.048149829388684
3638,562,1001,1966,109,0.85,0.88,8.2,9,7,72,4,56.0
2861,414,1169,1278,0,0.71,0.83,10.3,56,43,16,2,36.0
5014,451,1110,1679,1412,0.7122894023883743,0.7977088158538651,11.0,16,12,17,14,0.0
3688,508,1133,1618,302,0.7571714107613985,0.8828575435349698,6.0,52,34,65,1,14.287727404145913
2358,545,1156,604,0,0.8161717804311177,0.8527601272780958,6.0,8,21,47,17,95.93188399926542
4195,547,904,1919,825,0.86,0.74,3.0,56,34,84,13,0.0
5109,502,1194,1760,1396,0.9145057298806502,0.8728250714493452,12.0,21,28,60,8,0.0
3696,405,960,1523,499,0.8038694684097368,0.8774796974392516,5.0,18,19,42,13,29.675712231875725
308,259,0,0,0,0.7936939055184743,0.7977088158538651,12.0,54,39,24,17,83.09199424925204
2640,451,944,970,0,0.7936939055184743,0.8475656168447316,14.0,32,24,2,13,77.15685180287689
179,164,0,0,0,0.698171041091679,0.6822081018224767,10.0,0,6,27,4,997.079262417897
2449,527,817,841,0,0.7835183426272118,0.6979952138721319,13.0,15,20,106,6,84.08118465698122
807,404,286,0,0,1.0,0.857536977042905,7.0,55,29,1,5,124.63799137387805
203,203,0,0,0,0.79,0.76,7.2,0,14,0,11,369.0
665,568,46,0,0,0.9440059147155098,0.8025977668499726,13.0,15,28,7,13,151.0416897009711
1078,526,396,0,0,0.9056250973223617,0.7977088158538651,12.0,36,27,38,10,121.67042015069048
2056,520,933,353,0,0.7529916539534243,0.7378806546648252,3.0,39,34,120,8,55.39466283283469
4659,424,1104,1994,774,0.7021138394971118,0.7977088158538651,5.0,50,33,9,15,0.0
4712,538,963,1791,1180,0.7276712259265388,0.7524354064218493,6.0,19,17,119,1,0.0
1459,364,899,0,0,0.6207093363670119,0.638167052683092,13.0,62,34,18,13,88.03794628789798
3320,463,1049,1715,0,0.8850055450457904,0.8627925993637205,12.0,41,31,20,0,36.739870467803776
2474,472,867,1135,0,0.68,0.67,7.5,57,41,24,2,53.0
4551,524,890,1793,1344,0.85,0.87,6.4,11,18,6,4,0.0
504,463,0,0,0,0.6096704865871,0.702273045993726,11.0,10,15,31,17,345.9671135718189
2091,468,877,504,0,0.9870296004524616,0.8974224178355983,11.0,39,23,40,3,78.14604221060608
3838,556,1178,1978,13,0.7768382006513049,0.7825328226787233,8.0,30,23,132,15,17.349383276462895
699,475,184,0,0,0.7178378309815855,0.8427276551924712,5.0,37,42,72,13,70.41808506329058
621,473,108,0,0,0.8456719652659774,0.7424029343362246,12.0,7,23,97,9,150.0211377435321
3579,394,830,1549,515,0.9259762231048867,0.7777660954575185,8.0,14,9,10,16,71.22170935650175
2687,533,864,1290,0,0.95,0.92,14.4,5,7,148,2,153.0
2805,473,779,1280,0,0.8140450313009993,0.7777660954575185,9.0,1,18,111,5,91.00551751108556
3485,529,883,1770,303,0.86,0.87,4.3,58,44,115,11,11.0
290,290,0,0,0,0.65,0.75,13.7,24,20,146,18,221.0
4565,375,766,1945,1168,0.9259762231048867,0.8874510576374249,5.0,23,17,84,14,0.0
4570,554,913,1955,927,0.6686708562568194,0.7323704622506,10.0,47,31,87,0,0.0
2401,521,1009,595,0,0.9666784746699366,0.8974224178355983,9.0,60,38,88,8,32.6432834550633
2380,590,993,797,0,0.66,0.7,11.8,12,15,127,2,140.0
4031,498,1062,1702,419,0.6512360250407995,0.7977088158538651,3.0,38,30,39,1,9.891904077291908
531,426,68,0,0,0.8850055450457904,0.8326951831068465,8.0,20,18,36,15,227.58308650889563
4831,576,1277,1565,1183,0.7473380158164452,0.8728250714493452,7.0,0,7,83,10,0.0
2596,491,972,855,0,1.0,0.9173651382319449,7.0,59,39,32,18,39.56761630916763
4192,410,1221,1892,516,0.7768382006513049,0.8226627110212219,5.0,39,39,35,5,3.0616558723169813
1627,405,966,256,0,0.78,0.77,4.1,4,9,12,10,275.0
3988,536,866,1565,695,0.7936939055184743,0.8375942566465583,4.0,7,20,38,9,12.859475300479481
3448,394,1255,1607,100,0.6588374613118663,0.7424029343362246,10.0,12,17,29,8,50.0070459145107
3959,434,1031,1911,242,0.6512360250407995,0.7378806546648252,3.0,37,31,142,3,10.8810944850211
4162,577,931,1879,593,0.6096704865871,0.8126302389355973,5.0,33,33,66,2,4.082207829755975
2447,469,1293,639,0,0.649004066366913,0.8126302389355973,5.0,16,16,26,12,107.15795553109436
2839,448,888,1222,0,0.8547472828660492,0.8675083372410782,11.0,21,25,110,8,39.56761630916763
473,473,0,0,0,0.7,0.75,12.0,23,15,86,8,225.0
5075,495,1145,1598,1566,0.8751721501008372,0.762467878507474,2.0,20,20,101,12,0.0
4322,497,801,1808,1216,0.92,0.85,11.4,29,31,75,3,0.0
469,394,0,0,0,0.6207093363670119,0.6481384128812654,12.0,21,15,110,14,307.63821680377833
3454,540,1004,1576,0,0.7936939055184743,0.7378806546648252,7.0,1,6,76,3,136.50827626662834
2345,589,1107,592,0,0.8948389399907436,0.9530848481343424,6.0,51,42,143,14,35.719318510364786
4708,441,971,1986,960,0.7936939055184743,0.8774796974392516,11.0,37,30,151,2,0.0
2406,533,1020,853,0,0.61,0.7,9.6,5,6,116,15,369.0
613,548,16,0,0,0.9440059147155098,0.9229874318774686,10.0,6,14,35,0,306.16558723169817
2382,513,909,695,0,0.9666784746699366,0.857536977042905,12.0,21,22,129,2,60.340614871480646
215,197,0,0,0,0.7375046208714919,0.6822081018224767,10.0,34,41,53,13,122.46623489267927
4716,433,984,1709,1251,0.6410604621495369,0.6481384128812654,14.0,52,32,10,10,0.0
2991,530,919,1240,0,0.8242205941922618,0.7677947352593452,14.0,22,21,6,15,66.27575731785579
2089,488,1037,308,0,0.8038694684097368,0.7578233750611718,11.0,7,7,65,4,253.23274437867286
3072,479,1148,1366,0,0.9735060995503694,0.8627925993637205,9.0,40,37,143,14,27.554902850852834
4617,580,1070,1763,985,0.7768382006513049,0.7825328226787233,10.0,15,27,27,12,0.0
824,569,207,0,0,0.6588374613118663,0.8025977668499726,12.0,45,42,5,12,86.74691638231448
4344,423,769,2019,814,0.7326405281708993,0.7478520148629986,8.0,31,26,142,13,0.0
1571,438,1113,0,0,0.9735060995503694,0.9129549597918438,12.0,28,31,3,0,105.11685161621637
2585,506,969,1110,0,0.93,0.86,6.0,2,12,7,1,151.0
3758,514,1120,1611,513,0.88,0.77,3.3,58,43,95,7,4.0
4713,421,1144,1518,1630,0.93,0.81,5.4,46,31,66,2,0.0
403,403,0,0,0,0.9,0.82,12.4,52,41,133,13,96.0
153,140,0,0,0,0.9538393096604629,0.8025977668499726,4.0,17,14,151,12,335.761593997429
57,53,0,0,0,0.6096704865871,0.6822081018224767,10.0,25,33,116,8,140.83617012658115
394,331,0,0,0,0.7122894023883743,0.6481384128812654,11.0,22,23,73,17,215.6435088849636
4433,523,818,1791,968,0.8242205941922618,0.8475656168447316,5.0,41,20,11,5,0.0
4452,564,960,1834,882,0.6096704865871,0.7825328226787233,8.0,22,18,126,14,0.0
3524,362,767,1885,220,0.9361517859961492,0.9472792188264647,14.0,9,19,7,2,29.675712231875725
3952,416,1010,1719,479,0.6512360250407995,0.6979952138721319,13.0,5,19,109,8,20.77299856231301
2958,373,1068,1225,0,0.8343961570835242,0.8974224178355983,11.0,16,20,32,16,63.308186094668216
2943,404,961,1291,0,0.8547472828660492,0.8874510576374249,11.0,23,14,61,20,82.10280384152284
838,417,390,0,0,0.8063383854861645,0.8928900156205946,3.0,40,30,10,14,114.30181923316731
1300,599,701,0,0,0.8,0.88,13.4,50,31,64,12,78.0
1700,387,1087,1,0,0.8852739715398367,0.857536977042905,10.0,0,8,0,10,323.4652633274454
2991,534,932,1222,0,0.7529916539534243,0.857536977042905,12.0,39,23,41,1,40.55680671689682
1660,495,1141,0,0,0.7571714107613985,0.8025977668499726,2.0,37,29,64,11,97.9729879141434
578,526,52,0,0,0.95,0.79,7.3,45,40,36,10,91.0
3198,475,1082,1554,0,0.6785042512017726,0.7323704622506,5.0,41,35,139,8,33.6782145954868
543,461,82,0,0,0.7,0.68,14.7,21,22,68,5,169.0
4320,419,908,1692,1301,0.72,0.85,12.9,1,16,23,15,0.0
3701,433,814,1823,323,0.9056250973223617,0.857536977042905,13.0,8,7,71,9,53.416282017376304
3230,460,1048,1406,0,0.7631672168446868,0.6780524934757853,6.0,54,41,3,4,34.62166427052168
3585,509,1214,1765,0,0.9636727046054162,0.9430523760487177,4.0,53,40,18,9,20.411039148779878
1110,460,493,0,0,0.9666784746699366,0.9572505790246381,9.0,3,5,125,5,458.98434918634456
3436,457,1175,1686,118,0.77,0.79,13.9,3,18,17,17,43.0
2060,453,1104,503,0,0.84,0.83,6.3,26,27,112,9,76.0
2254,441,813,1000,0,0.63,0.72,4.6,48,36,70,14,51.0
3084,562,1067,1455,0,0.99,0.88,10.6,20,15,128,1,68.0
2859,510,991,1061,0,0.6614115879320619,0.7179379342684785,11.0,13,19,110,10,59.35142446375145
320,294,0,0,0,0.8063383854861645,0.8126302389355973,6.0,28,28,107,4,130.6306505521912
3859,403,883,1847,726,0.85,0.73,10.8,57,31,147,1,4.0
284,239,0,0,0,0.7326405281708993,0.7777660954575185,12.0,4,12,1,8,293.78955109556966
228,228,0,0,0,0.67,0.64,4.9,32,35,147,9,151.0
4916,478,793,1580,1744,0.8038694684097368,0.7777660954575185,4.0,43,28,83,12,0.0
1004,583,421,0,0,0.89,0.8,12.6,34,29,37,10,123.0
4927,535,874,1840,1408,0.9833394944953227,0.9932147364768411,10.0,41,29,127,12,0.0
2012,491,971,303,0,0.8140450313009993,0.7279092944666519,14.0,28,20,88,20,104.85418321929423
4677,395,1005,1732,1210,0.8343961570835242,0.7578233750611718,10.0,27,19,39,2,0.0
1796,489,1287,0,0,0.7276712259265388,0.8025977668499726,10.0,10,26,77,7,95.93188399926542
929,457,438,0,0,0.9636727046054162,0.8527601272780958,11.0,8,15,85,12,194.92542387084782
3373,442,1160,1771,0,0.71,0.79,14.8,2,19,65,11,33.0
1379,441,915,0,0,0.698171041091679,0.6621431576512274,12.0,50,49,116,4,65.3153252760956
149,136,0,0,0,0.865338755155884,0.9029224877062192,4.0,48,37,66,2,124.50733880755725
3492,578,1257,1562,0,0.8456719652659774,0.8126302389355973,3.0,49,44,113,10,22.452143063657864
2607,524,1111,677,0,1.0,0.9572505790246381,13.0,31,28,63,10,35.610854678250874
3546,450,820,1578,698,0.82,0.71,4.2,43,39,15,16,13.0
4439,444,1020,1669,1306,0.94,0.96,9.6,3,12,75,10,0.0
4761,498,1022,1982,1032,0.865338755155884,0.8527601272780958,8.0,48,35,129,11,0.0
2476,598,1104,774,0,0.9,0.76,13.8,43,27,136,13,65.0
4788,385,898,1983,1188,0.7428160910621618,0.857536977042905,10.0,33,32,92,15,0.0
4422,464,1070,1887,1001,0.71,0.73,12.3,33,35,98,7,0.0
2703,508,1157,973,0,0.9341725197705565,0.8527601272780958,7.0,26,29,31,14,64.29477331865661
256,215,0,0,0,0.9463273488874117,0.7777660954575185,10.0,42,36,39,16,97.92985036518989
2504,404,921,1113,0,0.9341725197705565,0.8828575435349698,10.0,35,35,10,7,65.3153252760956
2984,438,1152,1321,0,0.9145057298806502,0.8527601272780958,6.0,37,40,134,16,36.739870467803776
2724,481,771,1203,0,0.8547472828660492,0.7877374556556918,7.0,25,26,110,14,62.318995686939026
1374,535,647,0,0,0.7428160910621618,0.8176515362502117,8.0,28,20,122,18,114.74608729658614
242,242,0,0,0,0.95,0.86,13.4,28,26,78,9,112.0
594,418,84,0,0,0.6308848992582744,0.7279092944666519,4.0,37,19,138,18,183.0002254299003
753,404,349,0,0,0.65,0.64,11.7,49,44,129,4,105.0
4775,396,811,1763,1490,0.976854037561199,0.8375942566465583,7.0,48,32,112,10,0.0
1918,473,1104,92,0,0.7326405281708993,0.8375942566465583,13.0,37,32,155,8,70.23251894877255
2058,481,1112,424,0,0.6195038815320533,0.8025977668499726,12.0,7,14,14,11,216.35701497706668
3623,466,780,1634,441,0.8038694684097368,0.8375942566465583,14.0,31,21,132,13,24.729760193229772
826,547,234,0,0,0.9341725197705565,0.9631173202199671,7.0,21,31,22,5,125.52789076499624
3514,478,1034,1616,265,0.7276712259265388,0.8226627110212219,10.0,34,41,134,18,19.390487191340885
2614,586,879,1149,0,1.0,0.98,12.7,7,7,25,5,172.0
4509,486,1052,1686,1285,0.72,0.78,4.6,3,20,112,1,0.0
727,548,133,0,0,0.5900036966971935,0.6420782134799781,5.0,38,38,67,9,141.85672208402013
1407,556,851,0,0,0.91,0.88,10.6,32,29,71,3,95.0
5031,450,1054,1581,1596,1.0,0.8276228964483849,12.0,45,22,98,1,0.0
2550,523,1248,725,0,0.6588374613118663,0.7323704622506,7.0,50,49,122,14,40.822078297559756
2535,403,864,1268,0,0.94,0.82,11.3,51,30,111,15,56.0
4812,554,990,1629,1381,0.8456719652659774,0.8427276551924712,9.0,48,34,65,7,0.0
3960,472,900,1844,575,0.9046723349356969,0.9129549597918438,4.0,12,21,15,13,15.308279361584908
3473,521,894,1927,131,0.83,0.89,9.6,17,22,36,3,20.0
1793,469,1121,203,0,0.62,0.61,8.6,9,11,62,13,253.0
424,389,0,0,0,0.8063383854861645,0.7223379901649754,2.0,33,27,65,9,137.77451425426418
2549,556,1038,955,0,0.77,0.72,5.0,32,24,146,18,69.0
4361,573,1089,1753,755,0.6785042512017726,0.7323704622506,9.0,15,19,59,10,0.0
1980,459,887,584,0,0.7375046208714919,0.7323704622506,12.0,2,8,91,2,275.54902850852835
1200,408,792,0,0,0.8,0.73,12.7,40,35,21,5,98.0
1553,446,1107,0,0,0.86,0.88,11.9,43,37,128,1,63.0
2459,452,947,795,0,0.9361517859961492,0.8675083372410782,5.0,42,27,95,9,44.51356834781359
184,155,0,0,0,0.7936939055184743,0.7877374556556918,9.0,59,37,35,18,88.03794628789798
138,138,0,0,0,0.84,0.76,4.6,32,31,120,2,126.0
2067,417,1006,644,0,0.97,0.83,12.9,17,26,114,11,86.0
3271,511,898,1602,260,0.8,0.84,8.5,44,34,7,3,20.0
595,478,75,0,0,0.9341725197705565,0.9029224877062192,9.0,0,18,132,6,201.04873561548177
2632,502,1102,1028,0,0.76,0.71,10.5,6,16,50,17,118.0
141,129,0,0,0,0.5998370916421468,0.762467878507474,12.0,8,14,152,10,335.761593997429
4586,405,931,1612,1315,0.8954495344310992,0.8874510576374249,12.0,16,20,75,5,0.0
4766,511,1094,1709,1452,0.93,0.87,14.0,24,26,56,9,0.0
2638,367,821,1196,0,0.8750984086485741,0.7777660954575185,12.0,13,18,82,7,83.09199424925204
4438,372,1027,1609,1104,0.9158006602136242,0.7677947352593452,14.0,56,30,15,18,0.0
4981,522,936,1908,1254,0.9158006602136242,0.7777660954575185,5.0,37,33,88,5,0.0
4127,574,1090,1918,545,0.93,0.81,5.9,19,18,56,7,0.0
3157,571,843,1743,0,0.69,0.75,7.2,5,7,11,14,178.0
144,132,0,0,0,0.6293372764770065,0.6621431576512274,11.0,9,18,48,1,350.0493214015749
1908,504,1107,260,0,0.9833394944953227,0.8427276551924712,4.0,51,41,5,16,65.3153252760956
2104,398,1032,429,0,0.8343961570835242,0.857536977042905,11.0,62,41,42,9,52.427091609647114
802,538,142,0,0,0.976854037561199,0.9373078586282915,5.0,1,14,3,2,258.1786964173188
3068,486,1029,1553,0,0.66,0.73,13.5,27,19,107,16,53.0
633,400,200,0,0,0.6588374613118663,0.8226627110212219,11.0,21,25,5,10,199.0076317006038
1581,571,976,0,0,0.7670048057063517,0.762467878507474,7.0,27,34,73,1,105.11685161621637
1609,563,1013,0,0,0.9636727046054162,0.8126302389355973,10.0,0,14,0,12,201.04873561548177
2814,429,1303,1023,0,0.9145057298806502,0.9229874318774686,5.0,52,49,8,1,36.739870467803776
2952,437,924,1304,0,0.681762713714587,0.6880238536739586,7.0,44,35,148,18,40.55680671689682
4002,538,1130,1630,546,0.7571714107613985,0.702273045993726,10.0,29,22,152,11,17.349383276462895
3762,560,1099,1868,113,0.7768382006513049,0.7323704622506,5.0,46,41,92,17,14.287727404145913
3954,439,772,1937,494,0.9565029117786741,0.8774796974392516,9.0,62,40,21,2,5.935142446375146
3724,524,1131,1649,420,0.79,0.87,4.8,55,44,53,8,6.0
52,52,0,0,0,0.74,0.74,3.8,3,9,122,11,575.0
4347,377,1014,2016,600,0.6919382766058494,0.7279092944666519,8.0,14,10,38,9,0.0
215,215,0,0,0,0.61,0.79,11.5,35,35,99,3,120.0
2338,413,1179,701,0,0.6096704865871,0.762467878507474,6.0,38,39,62,4,58.17146157402265
1932,424,1035,435,0,0.5900036966971935,0.6922405739081013,8.0,52,45,81,9,61.233117446339634
4619,517,1232,1603,1055,0.7866715955962582,0.7424029343362246,12.0,43,42,141,10,0.0
2314,423,1141,750,0,0.98,0.82,13.8,59,33,2,2,73.0
707,417,290,0,0,0.93,0.94,4.6,52,37,147,16,73.0
1689,444,896,349,0,0.75,0.75,14.5,50,41,81,18,64.0
1213,518,523,0,0,0.7835183426272118,0.8176515362502117,10.0,8,14,2,7,212.67593766177603
3418,597,860,1525,436,0.63,0.67,11.0,28,17,19,4,42.0
567,567,0,0,0,0.75,0.71,8.0,49,36,47,9,125.0
1821,501,753,346,0,0.9565029117786741,0.9472792188264647,3.0,57,43,27,13,43.5243779400844
4208,447,886,1803,1072,0.89,0.76,12.7,27,24,80,16,0.0
5050,424,996,1583,1760,0.6391706714219597,0.6320457413943534,12.0,10,15,152,0,0.0
4249,440,855,1810,1144,0.72,0.8,7.2,47,33,128,4,0.0
807,479,208,0,0,0.8954495344310992,0.8874510576374249,13.0,51,36,71,5,89.02713669562718
397,365,0,0,0,0.7080044360366323,0.702273045993726,9.0,47,33,110,8,167.37052101999498
1637,576,879,140,0,0.826005175376071,0.7825328226787233,10.0,16,27,94,3,98.9935398715824
1212,511,701,0,0,0.73,0.74,12.0,0,14,0,17,235.0
4654,398,1224,1976,861,0.7375046208714919,0.8728250714493452,11.0,5,17,78,9,0.0
2975,431,1102,1365,0,0.698171041091679,0.792565294764348,6.0,42,46,5,6,41.842630254998745
2948,401,971,1576,0,0.68,0.79,13.0,53,33,67,4,31.0
2139,511,783,603,0,1.0,0.8276228964483849,9.0,41,23,77,1,93.97308873427313
3758,483,1286,1778,105,0.9735060995503694,0.8025977668499726,6.0,29,20,10,16,32.6576626380478
1663,444,1129,67,0,0.7276712259265388,0.7524354064218493,11.0,9,8,23,11,388.83029578425663
744,596,148,0,0,1.0,0.97,10.9,34,26,82,10,95.0
4640,503,1072,2039,821,0.6293372764770065,0.6621431576512274,9.0,52,39,62,12,0.0
129,119,0,0,0,0.6293372764770065,0.7424029343362246,4.0,34,35,153,18,143.89782599889813
2137,520,1125,447,0,0.7866715955962582,0.8828575435349698,3.0,39,30,126,18,60.21256548890064
5118,588,1221,2044,1031,0.6293372764770065,0.8025977668499726,11.0,49,42,8,13,0.0
1495,407,887,0,0,0.6207093363670119,0.7478520148629986,12.0,62,33,134,18,82.10280384152284
1915,465,1079,371,0,0.74,0.82,10.2,1,5,114,11,435.0
1651,503,1060,88,0,0.77,0.81,4.5,53,42,135,8,55.0
3231,487,990,1439,0,0.8649228457573117,0.7877374556556918,7.0,55,36,29,19,26.708141008688152
3877,514,966,1766,290,0.6614115879320619,0.6780524934757853,8.0,47,30,136,14,15.827046523667054
4730,533,1007,2021,795,0.7428160910621618,0.8375942566465583,4.0,5,15,149,7,0.0
4273,437,1164,1709,963,0.71,0.84,5.2,2,14,58,11,0.0
370,311,0,0,0,0.6715871508233244,0.7478520148629986,10.0,38,34,44,4,94.96227914200233
3811,479,1085,1966,158,0.9243391248256032,0.7825328226787233,6.0,50,40,141,0,13.26717544670692
2990,517,1089,1384,0,0.86,0.89,12.8,50,31,113,13,27.0
2753,470,1109,1106,0,0.7571714107613985,0.8728250714493452,8.0,35,35,58,15,48.9864939570717
996,501,495,0,0,0.85,0.85,8.5,57,42,7,17,97.0
2405,494,1050,585,0,0.7936939055184743,0.7378806546648252,7.0,45,34,11,3,54.4054724251055
4424,564,1190,1975,524,0.9145057298806502,0.8126302389355973,5.0,17,19,60,6,0.0
526,483,0,0,0,0.7080044360366323,0.7825328226787233,11.0,38,32,131,8,114.30181923316731
3063,505,950,1517,0,0.6195038815320533,0.762467878507474,3.0,39,35,127,0,34.69876655292579
142,142,0,0,0,0.8,0.71,4.1,40,33,149,19,155.0
1635,466,1099,70,0,0.78,0.73,3.6,43,24,102,17,134.0
1329,488,812,0,0,0.865338755155884,0.792565294764348,4.0,38,38,95,0,67.3564291909736
3705,506,1214,1594,270,0.6195038815320533,0.6922405739081013,11.0,12,20,133,9,32.6576626380478
2798,531,906,1361,0,0.82,0.8,12.7,55,34,70,13,42.0
866,536,330,0,0,0.98,0.83,11.7,45,40,32,6,101.0
1031,411,620,0,0,0.87,0.77,14.0,16,10,142,15,361.0
3437,557,904,1582,264,0.8456719652659774,0.8828575435349698,10.0,47,42,56,10,18.369935233901888
2864,477,1079,1308,0,0.83,0.75,3.8,40,39,143,3,37.0
2801,400,1161,1240,0,0.64,0.71,9.3,56,46,127,6,34.0
1641,464,992,185,0,0.66,0.64,10.7,27,33,126,11,86.0
985,485,500,0,0,0.98,0.89,6.7,19,18,10,3,205.0
4192,409,847,2010,603,0.9463273488874117,0.8176515362502117,14.0,40,21,6,14,3.9567616309167635
1772,454,998,89,0,0.7835183426272118,0.8076801760520385,4.0,56,39,141,8,54.4054724251055
2070,465,1178,390,0,0.649004066366913,0.6320457413943534,9.0,31,25,137,16,116.3429231480453
312,312,0,0,0,0.68,0.83,4.5,18,23,67,4,165.0
1445,507,738,0,0,0.8750984086485741,0.857536977042905,9.0,28,21,65,13,129.583943412524
424,418,6,0,0,0.67,0.81,10.2,9,17,116,4,249.0
3336,535,859,1626,0,0.8140450313009993,0.8475656168447316,4.0,7,19,57,7,47.481139571001165
3405,584,953,1841,27,0.78,0.89,6.7,42,24,134,3,21.0
4536,454,850,1989,1243,0.91,0.82,4.0,12,8,119,15,0.0
148,124,0,0,0,0.8445717199747866,0.8774796974392516,5.0,60,40,148,6,97.92985036518989
4245,433,856,1725,1231,0.96,0.81,10.9,35,32,91,15,0.0
560,418,142,0,0,0.65,0.71,10.2,36,29,42,13,131.0
849,368,360,0,0,0.7733427797359493,0.8675083372410782,13.0,3,14,63,7,236.41650744727662
4414,399,1027,1966,677,0.7428160910621618,0.7378806546648252,13.0,15,19,98,13,0.0
2586,544,1144,898,0,0.71,0.83,8.9,29,19,135,13,76.0
3718,517,1025,1607,230,0.9870296004524616,0.9373078586282915,12.0,14,10,106,18,45.50275875554278
