unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
1364,454,910,0,0,0.75,0.68,6.9,41,35,67,17,88
3698,481,904,1680,633,0.67,0.68,13.5,47,43,16,13,8
4711,431,913,1537,1830,0.65,0.63,14.2,12,14,140,1,0
3242,402,1009,1831,0,0.9,0.85,9.5,27,28,130,10,23
3374,548,1156,1670,0,0.82,0.81,7.6,58,42,98,16,12
2078,507,822,749,0,0.94,0.86,13.0,5,20,145,6,87
2786,588,976,1222,0,0.81,0.77,14.8,21,23,6,14,67
1466,446,1020,0,0,0.99,0.91,14.3,31,29,3,1,103
1912,530,1027,355,0,0.98,0.84,11.7,36,35,117,2,49
3621,493,1024,1582,522,0.73,0.75,14.9,45,25,96,9,18
1150,566,584,0,0,0.88,0.76,8.3,24,15,118,6,179
3233,532,853,1789,59,0.68,0.82,8.0,27,32,100,7,23
4515,433,1106,1860,1116,0.82,0.74,11.8,38,25,143,19,0
572,547,25,0,0,1.0,0.96,7.1,17,11,104,1,295
4526,459,824,1846,1397,0.77,0.69,7.4,32,22,26,10,0
3555,460,840,1940,315,0.85,0.91,6.1,11,21,147,12,22
662,586,76,0,0,0.71,0.67,12.3,41,27,140,10,132
2130,468,879,783,0,0.93,0.88,13.5,52,37,124,10,53
2620,553,1019,1048,0,0.99,0.89,7.7,19,13,144,7,104
1497,518,828,151,0,0.79,0.85,3.6,7,23,36,16,136
1006,461,545,0,0,0.74,0.73,5.8,59,47,70,3,69
4085,419,1032,1553,1081,0.89,0.79,4.9,22,25,13,14,0
1810,413,1154,243,0,0.76,0.75,8.3,14,13,96,6,212
4668,561,904,1901,1302,0.82,0.82,6.6,3,17,51,5,0
3255,486,1161,1555,53,0.82,0.84,6.9,43,31,90,10,26
2876,593,954,1329,0,0.78,0.82,3.6,20,16,129,6,84
1914,405,1038,471,0,0.94,0.97,6.0,11,18,122,12,111
2298,451,836,1011,0,0.72,0.84,11.1,41,27,14,5,85
2577,531,801,1245,0,0.91,0.86,4.8,45,30,125,7,41
677,520,157,0,0,0.63,0.8,6.5,51,38,124,6,90
2705,535,1118,1052,0,0.65,0.77,14.8,22,15,120,6,96
2314,423,1141,750,0,0.98,0.82,13.8,59,33,2,2,73
2101,437,1158,506,0,0.89,0.85,4.3,25,27,133,19,68
3904,584,1152,1504,664,0.91,0.95,7.5,14,17,51,13,4
1260,548,712,0,0,0.89,0.82,11.3,6,17,101,8,152
2938,578,822,1538,0,0.88,0.87,10.2,57,41,35,19,28
3255,433,1111,1711,0,0.97,0.91,12.5,1,5,11,14,166
2201,510,868,823,0,0.67,0.77,14.9,33,24,75,9,69
3667,457,910,1920,380,0.91,0.8,13.8,3,20,43,16,18
2584,578,1021,985,0,0.76,0.68,5.0,34,30,58,16,62
875,500,375,0,0,0.85,0.91,3.4,48,41,85,19,69
4144,514,1051,1535,1044,0.92,0.8,6.5,7,6,23,6,0
2664,570,909,1185,0,0.97,0.82,10.6,0,4,0,9,337
2753,452,927,1374,0,0.6,0.73,7.9,17,19,71,18,82
1701,524,1177,0,0,0.77,0.82,9.1,34,27,76,12,101
4571,470,905,1805,1391,0.64,0.78,12.9,29,22,82,14,0
1426,479,947,0,0,0.67,0.64,7.0,50,40,61,5,74
3346,410,840,1632,464,0.7,0.73,4.5,43,30,69,10,27
251,251,0,0,0,0.61,0.65,6.7,52,31,33,4,160
4101,421,1043,1559,1078,0.72,0.83,9.3,12,17,22,17,0
3671,424,1087,1642,518,0.86,0.87,12.3,32,18,39,4,20
3034,542,830,1626,36,0.7,0.7,11.6,30,21,46,3,47
2862,570,1056,1236,0,0.76,0.84,13.0,44,38,24,13,35
152,152,0,0,0,0.97,0.83,6.7,38,31,90,13,103
237,237,0,0,0,0.94,0.95,7.9,37,37,130,15,89
3190,542,1098,1550,0,0.97,0.91,6.3,29,18,51,5,47
77,77,0,0,0,0.88,0.78,3.8,36,24,76,15,189
3679,427,806,1731,715,0.63,0.77,5.0,50,29,55,3,12
2315,507,1106,702,0,0.62,0.69,7.6,47,39,114,14,52
4424,484,1127,1666,1147,0.98,0.85,10.0,41,37,67,8,0
2859,438,943,1478,0,0.79,0.85,8.5,52,30,84,11,34
4035,566,1099,1980,390,0.83,0.76,8.7,34,26,136,8,0
2347,412,854,1081,0,0.91,0.92,9.5,11,14,44,16,119
3492,511,1178,1803,0,0.9,0.88,6.8,53,33,81,19,15
3421,582,1126,1517,196,0.85,0.89,3.3,38,36,20,10,13
355,355,0,0,0,0.64,0.65,7.6,56,33,133,15,132
441,441,0,0,0,0.81,0.87,10.5,34,25,139,10,136
3679,487,1077,1502,613,0.76,0.88,11.8,32,21,41,7,13
3772,509,1096,1954,213,0.62,0.71,11.4,38,26,27,9,12
2064,480,906,678,0,0.92,0.89,8.2,15,27,99,13,70
3078,521,822,1735,0,0.89,0.88,14.6,15,22,17,7,53
3580,566,1079,1921,14,0.79,0.78,9.9,34,22,122,16,17
4378,553,1194,1679,952,0.7,0.81,6.1,2,9,40,14,0
2473,480,837,1156,0,0.72,0.75,5.7,29,21,61,4,90
2034,403,1109,522,0,0.89,0.92,5.0,21,25,81,12,62
2990,415,854,1688,33,0.61,0.68,14.3,1,6,10,4,233
1301,462,839,0,0,0.91,0.92,10.4,55,41,34,2,74
3837,527,1034,1516,760,0.88,0.9,9.2,15,25,23,6,7
4051,503,1181,1954,413,0.97,0.91,4.0,17,12,113,11,0
1733,538,991,204,0,0.89,0.81,12.4,47,43,8,2,73
4721,464,1180,1769,1308,0.68,0.74,9.2,0,11,0,1,0
1691,453,1193,45,0,0.8,0.74,11.8,10,24,99,9,126
3096,595,1125,1376,0,0.72,0.75,6.8,49,38,63,5,29
3567,424,897,1767,479,0.81,0.82,3.6,28,29,55,17,17
3886,412,1097,1898,479,0.92,0.84,14.9,12,10,47,11,11
539,411,128,0,0,0.92,0.8,12.7,42,28,23,15,124
1817,500,961,356,0,0.66,0.78,8.7,37,23,17,7,127
515,515,0,0,0,0.92,0.89,9.9,18,28,59,4,126
2522,537,1083,902,0,0.99,0.82,4.2,55,31,23,17,44
668,545,123,0,0,0.72,0.78,5.0,53,46,81,12,80
1993,473,1113,407,0,0.84,0.78,6.4,54,43,146,9,50
2306,474,864,968,0,0.86,0.83,9.4,59,45,97,3,41
4003,597,986,1615,805,0.87,0.92,7.5,8,15,17,16,0
468,448,20,0,0,0.81,0.75,4.4,7,16,48,8,216
1339,451,888,0,0,0.82,0.83,3.3,42,25,41,9,117
3168,536,929,1694,9,0.96,0.95,12.9,27,23,14,14,38
3137,567,1008,1562,0,0.98,0.85,8.5,47,38,130,14,25
2340,544,1178,618,0,0.71,0.75,6.7,29,33,18,17,63
3179,554,854,1771,0,0.82,0.73,6.2,43,31,107,2,30
1925,555,927,443,0,0.77,0.73,6.1,11,17,49,3,130
1395,486,909,0,0,0.95,0.97,7.1,46,31,96,10,75
2114,547,1034,533,0,0.63,0.69,14.2,27,22,139,15,95
906,576,330,0,0,0.75,0.69,13.8,6,11,91,11,283
4785,502,932,1899,1452,0.68,0.76,12.5,22,30,81,10,0
1309,535,774,0,0,0.71,0.67,12.5,1,20,145,9,145
1064,497,567,0,0,0.78,0.74,6.1,20,29,27,5,137
63,63,0,0,0,0.75,0.77,5.2,50,34,96,14,104
2694,582,1038,1074,0,0.63,0.75,14.7,14,16,145,2,78
3160,582,986,1592,0,0.84,0.87,11.9,44,29,55,2,30
73,73,0,0,0,0.69,0.77,10.1,50,37,3,6,147
2974,458,1051,1465,0,0.93,0.86,7.2,10,14,80,10,62
685,585,100,0,0,0.94,0.83,3.1,25,18,98,15,219
4114,434,913,1986,781,0.64,0.69,6.8,55,34,143,11,0
3683,405,960,1561,757,0.6,0.61,11.0,9,23,10,11,25
2612,584,960,1068,0,0.65,0.68,14.6,15,11,4,4,174
1143,581,562,0,0,0.73,0.83,12.6,4,9,40,7,328
1613,570,876,167,0,0.61,0.65,9.5,5,10,122,9,306
3704,549,986,1930,239,0.89,0.76,9.9,32,18,108,18,18
1549,504,1045,0,0,0.77,0.8,3.3,41,27,59,12,96
1585,445,1109,31,0,0.6,0.61,3.5,56,47,93,12,59
1038,562,476,0,0,0.97,0.87,10.7,9,13,48,4,202
126,126,0,0,0,0.62,0.8,8.1,18,19,121,8,233
996,441,555,0,0,0.61,0.77,13.2,30,31,112,7,114
4580,543,897,1513,1627,0.74,0.67,8.9,17,15,147,10,0
655,462,193,0,0,0.82,0.76,5.7,28,19,129,6,197
2349,534,1130,685,0,0.76,0.84,12.2,23,28,103,16,69
1042,483,559,0,0,0.88,0.9,11.7,26,32,38,8,88
1873,479,1044,350,0,0.69,0.72,4.8,21,22,31,15,115
4697,566,890,1571,1670,0.69,0.67,11.7,13,12,17,5,0
4795,546,1009,1657,1583,0.85,0.76,5.1,37,36,51,5,0
376,376,0,0,0,0.82,0.8,14.6,6,8,6,13,595
4356,450,946,1997,963,0.75,0.77,5.4,5,14,23,15,0
2317,562,935,820,0,1.0,0.8,5.4,23,24,123,4,71
4208,415,1189,1577,1027,0.81,0.73,12.5,49,33,124,18,0
1026,562,464,0,0,0.81,0.81,8.6,3,19,58,1,178
736,406,330,0,0,0.7,0.65,13.5,25,16,108,12,266
2080,429,1121,530,0,0.99,0.82,9.8,10,14,107,8,145
4252,416,814,1916,1106,0.91,0.89,5.6,22,18,81,13,0
2639,598,1065,976,0,0.84,0.72,12.4,2,15,14,7,120
604,580,24,0,0,0.69,0.77,7.6,0,9,0,4,489
2275,550,1116,609,0,0.86,0.74,7.1,26,23,104,3,95
2907,529,1094,1284,0,0.74,0.71,14.5,56,34,105,6,35
2127,582,1139,406,0,0.79,0.79,8.2,6,20,72,2,103
355,355,0,0,0,0.7,0.83,9.7,30,27,96,10,141
2302,512,977,813,0,0.82,0.72,4.1,41,37,107,3,58
87,87,0,0,0,0.71,0.77,10.1,43,29,7,2,171
1091,507,584,0,0,0.96,0.86,7.6,58,33,98,8,97
1384,533,851,0,0,0.71,0.81,6.2,9,18,144,5,173
669,494,175,0,0,0.9,0.79,6.0,24,24,99,6,164
1635,411,1124,100,0,0.78,0.83,10.6,46,30,46,7,89
854,451,403,0,0,0.78,0.79,13.6,36,36,11,17,87
2470,548,1097,825,0,0.92,0.95,11.7,48,43,37,10,29
1547,400,1147,0,0,0.87,0.79,12.8,52,39,16,6,78
4339,470,1172,1964,733,0.69,0.8,5.3,48,35,9,14,0
2340,511,1141,688,0,0.75,0.8,4.9,37,26,126,18,54
1673,569,862,242,0,0.72,0.76,4.3,25,18,133,11,123
218,218,0,0,0,0.66,0.71,8.4,55,45,46,4,88
913,417,496,0,0,0.99,0.87,3.3,13,9,9,12,317
2884,470,838,1576,0,0.71,0.83,14.8,27,25,136,19,49
1220,423,797,0,0,0.81,0.85,13.8,40,33,82,16,89
1992,566,832,594,0,0.99,0.83,9.5,39,25,74,1,95
2193,452,973,768,0,0.86,0.83,7.3,8,16,7,11,157
3264,469,1111,1684,0,0.73,0.84,9.3,34,23,92,3,29
2815,451,1148,1216,0,0.9,0.87,13.5,21,29,50,1,48
2355,531,1071,753,0,0.92,0.78,7.6,17,18,136,4,88
2352,422,1034,896,0,0.97,0.83,6.3,57,46,110,7,37
1515,583,932,0,0,0.88,0.77,13.2,45,36,29,16,73
1763,404,1034,325,0,0.62,0.64,7.7,45,37,82,2,84
891,480,411,0,0,0.96,0.96,9.1,3,12,84,8,192
3396,456,814,1540,586,0.7,0.77,4.6,21,28,141,6,25
258,258,0,0,0,0.63,0.66,7.0,36,23,18,6,223
1278,441,837,0,0,0.7,0.72,4.8,55,39,57,10,83
2377,467,1103,807,0,0.86,0.91,12.4,17,20,24,4,67
3634,515,1001,1639,479,0.78,0.71,11.7,0,17,0,15,30
3510,444,1173,1551,342,0.67,0.82,14.4,47,32,17,9,20
2485,553,867,1065,0,0.93,0.93,13.2,34,31,72,17,37
3875,457,1131,1876,411,0.63,0.71,8.1,12,25,27,8,7
3166,480,1054,1566,66,0.93,0.81,5.7,19,20,128,13,44
1787,405,838,544,0,0.79,0.82,9.7,19,19,70,9,124
2824,543,1073,1208,0,0.61,0.64,8.9,17,20,38,5,82
4001,444,1172,1661,724,0.66,0.64,13.5,26,30,7,7,0
138,138,0,0,0,0.83,0.88,5.3,57,43,142,6,99
4483,409,1090,1854,1130,0.78,0.88,14.9,14,21,17,11,0
766,547,219,0,0,0.61,0.75,11.5,0,10,0,16,445
4687,522,1186,1981,998,0.85,0.78,9.1,10,9,111,18,0
1413,451,962,0,0,0.88,0.84,5.2,12,21,80,10,141
2071,553,1030,488,0,0.92,0.89,13.5,11,12,134,7,177
3980,599,1058,1603,720,0.83,0.84,5.3,49,34,135,15,0
1195,515,680,0,0,0.72,0.81,13.6,7,18,66,16,147
4795,449,966,1664,1716,0.9,0.93,5.0,55,46,75,13,0
1458,452,974,32,0,0.67,0.73,10.9,22,17,36,6,203
890,581,309,0,0,0.89,0.89,6.2,43,26,135,17,107
784,549,235,0,0,0.65,0.66,10.7,12,17,12,4,287
3213,418,1159,1636,0,0.98,0.83,14.0,44,34,37,9,24
2400,548,1110,742,0,0.93,0.77,7.3,12,20,123,1,81
3668,482,1108,1935,143,0.71,0.68,10.6,19,28,93,16,16
312,312,0,0,0,0.68,0.83,4.5,18,23,67,4,165
865,569,296,0,0,0.67,0.76,4.5,1,11,40,16,282
1054,432,622,0,0,0.92,0.94,12.8,13,11,69,15,200
3554,459,1101,1951,43,0.93,0.82,9.2,43,32,113,1,12
597,480,117,0,0,0.74,0.8,5.8,26,21,26,14,180
471,471,0,0,0,0.62,0.7,12.5,12,14,29,18,339
2867,402,983,1482,0,0.62,0.73,10.5,48,34,86,7,37
1649,455,1037,157,0,0.88,0.82,9.6,46,36,83,19,54
4113,428,860,1584,1241,0.81,0.78,3.5,40,23,138,6,0
887,490,397,0,0,0.68,0.73,3.3,34,23,120,17,130
2347,479,1083,785,0,0.97,0.94,6.9,8,20,59,15,77
2912,497,956,1459,0,0.85,0.91,10.1,59,46,120,11,18
2758,522,940,1296,0,0.96,0.97,4.4,4,15,71,13,74
3639,547,1131,1667,294,0.75,0.84,6.2,10,19,56,15,22
1954,498,946,510,0,0.91,0.79,3.6,46,25,125,10,97
430,430,0,0,0,0.81,0.71,3.7,47,38,24,15,132
271,271,0,0,0,0.95,0.9,7.5,4,9,147,7,414
4104,544,812,1718,1030,0.65,0.82,10.2,35,20,144,4,0
4202,512,1012,1778,900,0.97,0.81,6.8,25,18,44,1,0
2033,563,803,667,0,0.63,0.67,14.4,27,26,51,19,83
4226,502,879,1906,939,0.66,0.77,12.0,39,33,147,7,0
3658,552,1087,1894,125,0.73,0.68,7.7,56,38,11,11,12
2213,596,1080,537,0,0.89,0.88,12.9,23,24,127,19,76
594,535,59,0,0,0.74,0.85,9.9,13,20,75,14,166
1166,452,714,0,0,0.95,0.88,13.7,53,34,25,2,78
3982,538,854,1518,1072,0.97,0.95,9.9,10,14,60,4,1
3418,529,1162,1559,168,0.61,0.7,13.3,55,44,110,1,17
3140,527,989,1624,0,0.87,0.9,4.7,43,33,118,10,23
1712,579,1031,102,0,0.96,0.86,8.0,9,9,75,4,284
1236,577,659,0,0,0.97,0.93,11.8,20,25,129,1,112
3140,439,897,1503,301,0.84,0.8,3.7,16,25,63,9,41
1424,466,958,0,0,0.7,0.72,4.3,15,20,56,12,141
528,511,17,0,0,0.61,0.8,6.3,40,36,51,18,88
1694,459,945,290,0,0.73,0.77,12.0,22,26,29,2,86
3681,461,1073,1693,454,0.64,0.7,14.0,5,20,105,8,21
487,487,0,0,0,0.6,0.8,7.9,35,32,7,18,140
2230,417,905,908,0,0.92,0.9,5.9,20,16,41,18,88
3353,503,1093,1534,223,0.74,0.73,11.7,20,18,29,9,48
3137,539,865,1733,0,0.86,0.88,13.8,22,28,53,17,32
4043,412,1163,1665,803,0.87,0.88,12.7,4,11,82,4,0
2194,566,876,752,0,0.75,0.79,4.7,56,33,70,10,52
3137,573,986,1578,0,0.92,0.94,3.7,46,25,143,15,31
3910,528,892,1950,540,0.83,0.8,4.5,59,47,97,15,2
2975,428,888,1659,0,0.9,0.89,8.4,35,33,131,6,32
906,568,338,0,0,0.93,0.84,5.3,16,16,50,4,162
4303,471,1032,1870,930,0.73,0.79,3.6,59,42,102,11,0
4386,578,827,1691,1290,0.93,0.94,5.1,26,21,50,7,0
618,518,100,0,0,0.69,0.8,14.8,27,27,4,3,167
1845,464,1195,186,0,0.74,0.87,8.3,30,20,141,2,94
1208,545,663,0,0,0.73,0.68,5.4,58,35,68,7,104
2888,590,1041,1257,0,0.66,0.69,12.2,4,17,33,5,87
4028,559,1119,1827,523,0.81,0.72,10.7,20,19,70,5,0
3623,466,1034,1926,197,0.87,0.76,7.2,45,41,39,10,12
3383,580,865,1793,145,0.64,0.7,12.8,44,35,68,17,21
2825,494,1085,1246,0,0.62,0.8,4.8,18,28,52,19,41
3067,508,1150,1409,0,0.81,0.88,9.2,3,20,71,18,50
1037,523,514,0,0,0.62,0.81,11.3,25,29,102,3,113
3037,508,1084,1445,0,0.89,0.92,5.8,33,28,121,12,31
1367,544,823,0,0,1.0,0.86,14.7,1,3,45,16,598
2362,554,904,904,0,0.9,0.91,14.5,34,35,27,8,54
222,222,0,0,0,0.74,0.76,11.2,27,17,13,13,241
254,254,0,0,0,0.79,0.83,8.9,16,14,109,13,227
3946,470,887,1612,977,0.88,0.87,14.4,40,23,90,15,2
4096,538,934,1511,1113,0.81,0.72,10.9,57,43,100,13,0
2276,436,1174,666,0,0.72,0.85,9.4,47,33,28,19,50
3344,515,1043,1786,0,0.83,0.79,10.8,30,25,81,12,31
1609,547,898,164,0,0.94,0.84,10.4,51,28,68,4,83
3778,528,832,1785,633,0.61,0.64,5.5,56,38,109,8,8
1213,510,703,0,0,0.76,0.8,7.5,27,24,73,18,135
2501,512,980,1009,0,0.64,0.69,4.0,0,11,0,8,169
1171,443,728,0,0,0.89,0.77,6.9,52,38,92,13,65
3485,595,932,1746,212,0.62,0.79,5.2,22,17,19,11,33
1037,419,618,0,0,0.85,0.75,7.5,58,41,82,9,67
4426,433,872,1636,1485,0.81,0.87,8.2,15,11,7,15,0
554,437,117,0,0,0.7,0.77,9.9,18,14,107,13,305
838,555,283,0,0,0.61,0.77,6.6,44,36,120,14,102
4446,431,1073,1768,1174,0.7,0.69,9.3,4,11,98,8,0
120,120,0,0,0,0.75,0.82,7.9,8,14,49,14,250
3422,580,816,1802,224,0.96,0.96,12.9,10,18,109,8,24
652,483,169,0,0,0.73,0.84,5.7,41,39,67,14,69
1543,592,951,0,0,0.76,0.87,5.3,53,34,142,18,77
271,271,0,0,0,0.69,0.76,11.5,59,35,134,6,96
4630,542,838,1630,1620,0.94,0.87,8.9,2,3,97,19,0
1130,494,636,0,0,0.97,0.94,10.7,54,39,41,16,79
3134,531,895,1608,100,0.86,0.83,4.8,28,30,126,13,23
1626,402,920,304,0,0.65,0.69,6.8,33,27,55,4,118
4003,451,818,1895,839,0.9,0.79,4.9,43,31,144,13,0
248,248,0,0,0,0.82,0.77,4.1,43,41,14,14,119
4769,468,848,1810,1643,0.67,0.82,9.4,50,32,98,15,0
3990,513,1084,1755,638,0.79,0.84,4.1,54,40,128,2,0
1761,493,1048,220,0,0.89,0.77,5.5,37,35,143,10,80
2255,573,1170,512,0,0.9,0.9,9.2,30,24,40,10,80
2585,506,969,1110,0,0.93,0.86,6.0,2,12,7,1,151
2343,476,1058,809,0,0.67,0.72,10.4,3,10,67,2,193
306,306,0,0,0,0.82,0.83,15.0,34,28,110,2,122
4400,525,1008,1633,1234,0.65,0.78,8.3,6,15,65,19,0
2216,446,1101,669,0,0.91,0.95,3.6,38,21,128,19,80
1695,470,832,393,0,0.94,0.84,6.1,1,11,65,14,223
2445,553,962,930,0,0.91,0.81,13.7,30,18,97,19,96
2118,583,1092,443,0,0.99,0.84,4.8,13,13,104,8,171
1860,529,1040,291,0,0.61,0.62,5.6,29,30,52,17,97
3687,518,1188,1636,345,0.79,0.84,14.1,16,20,85,19,17
4559,596,1033,1697,1233,0.79,0.72,3.7,49,34,38,12,0
1923,574,828,521,0,0.96,0.9,11.9,12,24,114,3,92
1974,460,1144,370,0,0.74,0.81,13.1,38,23,107,14,75
3193,590,979,1546,78,0.93,0.8,7.0,10,22,110,16,43
2644,497,943,1204,0,0.84,0.87,11.8,20,27,106,8,40
174,174,0,0,0,0.95,0.97,9.1,9,12,142,15,239
1704,569,931,204,0,0.89,0.82,5.6,57,31,140,5,67
4700,581,899,1878,1342,0.66,0.68,14.1,11,8,116,19,0
4799,518,892,1897,1492,0.88,0.91,13.5,16,12,110,3,0
782,424,358,0,0,0.82,0.89,3.5,45,28,10,15,112
2271,444,1142,685,0,0.74,0.67,12.1,12,14,85,8,166
2130,441,942,747,0,0.75,0.83,4.9,50,44,53,12,41
1031,504,527,0,0,0.72,0.78,10.2,42,31,102,2,90
621,578,43,0,0,0.96,0.8,14.9,17,26,7,14,148
4728,439,887,1833,1569,0.74,0.82,14.3,57,41,74,15,0
4311,518,928,1833,1032,0.87,0.86,9.9,38,32,108,19,0
4782,478,1180,1560,1564,0.64,0.65,14.4,3,11,42,6,0
3371,592,1077,1702,0,0.86,0.87,8.9,26,21,7,8,28
292,292,0,0,0,0.78,0.71,11.2,45,31,7,11,181
739,466,273,0,0,0.82,0.71,9.2,15,13,134,18,334
2035,402,1037,596,0,0.64,0.7,14.3,27,31,41,4,83
1692,525,886,281,0,0.99,0.82,13.8,27,26,20,1,98
2659,409,878,1372,0,0.85,0.76,10.8,39,29,37,13,44
4773,484,883,1916,1490,0.8,0.75,11.2,26,32,96,8,0
1321,515,806,0,0,0.95,0.94,4.5,58,33,109,15,61
2110,406,1087,617,0,0.76,0.68,13.8,33,33,23,6,69
3417,538,1133,1746,0,0.82,0.87,4.0,58,48,106,8,12
2734,470,1094,1170,0,0.95,0.81,10.6,3,15,142,5,103
1091,426,665,0,0,0.79,0.75,5.0,47,27,33,14,152
4187,559,1051,1678,899,0.68,0.76,4.6,3,9,80,4,0
2521,550,803,1168,0,0.83,0.9,3.3,41,37,147,19,33
3421,454,1135,1832,0,0.99,0.99,14.7,36,31,30,5,13
2063,481,1041,541,0,1.0,0.93,3.8,41,26,15,16,61
269,269,0,0,0,0.68,0.65,5.3,5,22,80,2,232
3824,490,1135,1948,251,0.79,0.78,14.5,16,16,79,14,11
2212,513,925,774,0,0.97,0.89,11.5,45,26,92,1,52
3828,448,824,1733,823,0.72,0.72,6.7,7,15,47,16,13
963,581,382,0,0,0.84,0.79,8.5,51,44,141,14,65
3352,435,827,1974,116,0.9,0.83,12.9,30,18,117,18,39
80,80,0,0,0,0.8,0.71,3.9,13,15,50,5,366
117,117,0,0,0,0.78,0.89,6.6,39,23,128,8,151
1317,570,747,0,0,0.85,0.78,3.6,24,22,44,1,127
4557,417,982,1916,1242,0.8,0.89,9.6,35,27,62,16,0
4751,542,1142,1926,1141,0.93,0.8,10.4,28,21,40,9,0
4482,461,1002,1730,1289,0.65,0.68,12.9,23,22,36,10,0
3773,485,1052,1974,262,0.75,0.78,3.6,31,21,135,11,13
3463,573,1089,1583,218,0.97,0.94,12.7,14,11,102,17,46
2888,482,813,1593,0,0.93,0.9,9.8,9,22,99,13,47
4053,434,910,1567,1142,0.73,0.84,3.5,54,43,30,5,0
4253,566,834,1858,995,0.82,0.85,4.5,39,36,6,3,0
3917,532,855,1867,663,0.96,0.87,7.9,24,19,10,6,5
1821,531,1028,262,0,0.8,0.8,5.1,30,25,60,2,107
1198,587,611,0,0,0.79,0.8,4.7,45,32,107,12,97
1417,457,890,70,0,0.94,0.96,10.9,14,15,53,13,170
2712,493,1115,1104,0,0.89,0.83,13.7,12,19,137,3,57
3632,552,1180,1866,34,0.81,0.84,3.5,16,23,19,5,19
938,491,447,0,0,0.62,0.66,7.8,55,32,31,17,108
2797,538,805,1454,0,0.84,0.85,11.6,56,37,119,15,35
719,401,318,0,0,0.93,0.96,4.8,54,37,75,10,69
1535,564,971,0,0,0.89,0.94,6.1,40,25,84,18,102
2074,477,1108,489,0,0.82,0.75,7.1,25,28,133,10,86
155,155,0,0,0,0.99,1.0,8.7,9,8,135,2,424
1918,457,884,577,0,0.74,0.77,3.8,8,10,116,7,225
2818,503,1177,1138,0,0.77,0.81,3.1,7,20,127,7,58
3369,455,1082,1501,331,0.69,0.76,14.0,46,31,81,1,19
1536,436,1085,15,0,0.64,0.63,13.2,52,32,132,2,98
1292,560,732,0,0,0.63,0.77,6.7,27,17,60,4,170
2845,577,1041,1227,0,0.83,0.77,11.8,55,40,78,15,36
3317,545,1120,1563,89,0.95,0.87,9.1,49,35,48,7,21
411,407,4,0,0,0.83,0.72,4.0,56,31,140,14,145
3051,457,812,1782,0,0.89,0.9,6.3,16,14,123,10,72
2613,524,828,1261,0,0.8,0.78,9.4,1,19,107,5,92
4294,526,816,1511,1441,0.81,0.73,4.6,51,34,147,9,0
962,453,509,0,0,0.87,0.92,4.0,14,16,31,11,168
248,248,0,0,0,0.95,0.81,5.6,54,37,124,8,90
217,217,0,0,0,0.75,0.72,5.7,51,41,123,2,102
1704,521,1120,63,0,0.76,0.79,5.9,32,22,53,13,100
3009,439,1049,1521,0,0.89,0.87,13.2,56,30,85,13,29
734,536,198,0,0,0.64,0.81,4.7,35,35,105,5,79
1337,561,776,0,0,0.72,0.83,7.1,2,19,99,2,121
1270,508,762,0,0,0.8,0.75,14.2,24,14,8,2,227
3380,534,1155,1510,181,0.77,0.81,7.6,57,42,65,18,16
361,361,0,0,0,0.88,0.8,4.4,53,44,97,2,91
3009,549,980,1480,0,0.68,0.83,7.9,40,33,143,8,31
1662,446,1130,86,0,0.91,0.95,3.7,51,42,18,16,55
3372,536,1117,1719,0,0.71,0.7,14.1,7,7,83,11,128
3742,521,918,1893,410,0.69,0.73,11.6,2,6,61,4,47
1342,411,834,97,0,0.63,0.76,7.1,14,26,39,16,103
4618,450,1166,1887,1115,0.8,0.84,14.6,28,18,146,4,0
4786,449,1139,1825,1373,0.91,0.79,9.7,9,15,105,12,0
3657,516,845,1716,580,0.96,0.84,5.3,15,19,38,15,17
4646,475,1127,1774,1270,0.67,0.65,6.8,12,24,110,5,0
2291,406,938,947,0,0.91,0.94,11.0,31,28,31,1,67
2389,478,986,925,0,0.62,0.63,3.2,30,29,145,5,77
4406,505,968,1647,1286,0.91,0.86,6.4,10,8,95,15,0
1948,519,932,497,0,0.97,0.9,11.7,37,25,39,3,79
138,138,0,0,0,0.84,0.76,4.6,32,31,120,2,126
296,296,0,0,0,0.75,0.79,13.8,51,44,139,14,86
4509,453,1078,1651,1327,0.62,0.75,7.5,47,31,126,5,0
4113,451,965,1748,949,0.84,0.77,9.8,13,25,147,6,0
4263,564,837,1898,964,0.68,0.73,11.4,53,29,80,1,0
929,400,529,0,0,0.87,0.83,13.9,21,23,99,8,127
4007,596,1080,1850,481,0.89,0.78,10.8,44,36,63,18,0
2111,455,1141,515,0,0.87,0.84,7.7,56,37,112,14,51
839,427,412,0,0,0.76,0.77,14.9,59,35,23,2,96
3985,420,1051,1825,689,0.76,0.85,6.9,41,28,128,14,0
2204,416,824,964,0,0.69,0.76,6.5,36,28,129,9,66
2798,412,846,1540,0,0.81,0.8,13.7,59,48,87,10,28
4426,514,1088,1736,1088,0.99,0.82,3.6,31,20,121,14,0
3906,475,851,1895,685,0.75,0.74,8.1,1,13,143,11,7
3272,527,958,1787,0,0.8,0.75,3.7,6,17,32,14,61
3305,558,993,1501,253,0.76,0.78,6.9,41,40,49,9,20
64,64,0,0,0,0.68,0.78,5.2,29,25,144,8,195
829,432,397,0,0,0.66,0.74,10.2,54,30,125,3,109
