text,label
"You know, While working, I realized how important surprise is right now.",emotions
"Basically, In my opinion, joy plays a big role in our life as usual.",emotions
"You know, I love relief right now.",emotions
"To be honest, I like sad as usual.",emotions
I see the smile,emotions
"Well, I want to try anxiety soon right now.",emotions
"To be honest, Where can I find stress? as usual.",emotions
I often use cry in my life right now.,emotions
"You know, Even though I was busy, I still thought about happy",emotions
"To be honest, Yesterday I was thinking about smile and its importance for me.",emotions
"Basically, Do you like relief?",emotions
"To be honest, Sometimes I cannot imagine my life without surprise",emotions
"Actually, I have always been interested in smile for me.",emotions
I see the smile these days.,emotions
"Actually, I have a stress every day.",emotions
People often underestimate how important angry is every day.,emotions
"Well, Why do people love cry? for me.",emotions
I really like joy,emotions
"After a long day, I decided to focus on excitement these days.",emotions
"Actually, I have always been interested in surprise for me.",emotions
"To be honest, I want to try smile soon",emotions
"To be honest, I see the cry",emotions
"Well, Yesterday I was thinking about smile and its importance",emotions
"Basically, Yesterday I was thinking about cry and its importance as usual.",emotions
"Basically, Even though I was busy, I still thought about cry for me.",emotions
I want to try joy soon in my opinion.,emotions
This is my sad right now.,emotions
"Well, What do you think about smile?",emotions
"Honestly, In my opinion, relief plays a big role in our life right now.",emotions
What do you think about excitement? in my opinion.,emotions
"Well, What do you think about happy? as usual.",emotions
"You know, Yesterday I was thinking about excitement and its importance these days.",emotions
"Well, While working, I realized how important anxiety is",emotions
"To be honest, I like excitement right now.",emotions
"Well, angry is very important to me every day.",emotions
"Honestly, People often underestimate how important cry is in my opinion.",emotions
"Before going to sleep, I remembered angry right now.",emotions
Have you ever tried fear? in my opinion.,emotions
"To be honest, What do you think about smile? for me.",emotions
"Basically, stress is very important to me",emotions
"Well, I see the surprise for me.",emotions
"Before going to sleep, I remembered smile these days.",emotions
"Basically, Before going to sleep, I remembered stress in my opinion.",emotions
I really like cry as usual.,emotions
"To be honest, Sometimes I cannot imagine my life without surprise right now.",emotions
I have always been interested in excitement in my opinion.,emotions
"Well, After a long day, I decided to focus on fear as usual.",emotions
"You know, I see the sad",emotions
"To be honest, smile is very important to me these days.",emotions
"To be honest, I see the relief every day.",emotions
"Well, I see the fear for me.",emotions
I often use smile in my life right now.,emotions
What do you think about smile? these days.,emotions
"Honestly, Sometimes I cannot imagine my life without excitement",emotions
"To be honest, In my opinion, sad plays a big role in our life these days.",emotions
"You know, This is my happy as usual.",emotions
"Basically, Even though I was busy, I still thought about angry for me.",emotions
"Well, This is my happy as usual.",emotions
"Honestly, stress is very important to me as usual.",emotions
"While working, I realized how important smile is every day.",emotions
"Actually, I have always been interested in cry every day.",emotions
I like surprise,emotions
"To be honest, This is my sad for me.",emotions
"To be honest, What do you think about happy? in my opinion.",emotions
"Basically, Do you like excitement? in my opinion.",emotions
I see the relief right now.,emotions
"Honestly, After a long day, I decided to focus on sad as usual.",emotions
"Basically, I like smile every day.",emotions
Have you ever tried sad? for me.,emotions
"Honestly, This is my cry these days.",emotions
"To be honest, Why do people love happy? right now.",emotions
"Honestly, I love sad for me.",emotions
I have a happy in my opinion.,emotions
"Honestly, Why do people love surprise? as usual.",emotions
"Well, I like cry in my opinion.",emotions
"Actually, Have you ever tried happy? every day.",emotions
"To be honest, What do you think about angry? right now.",emotions
"Well, In my opinion, anxiety plays a big role in our life",emotions
"Well, I love cry",emotions
"Actually, I see the joy for me.",emotions
"Well, Where can I find angry? right now.",emotions
"Basically, I see the fear",emotions
"Actually, I want to try anxiety soon as usual.",emotions
"Basically, I really like cry every day.",emotions
"Basically, I want to try sad soon these days.",emotions
I often use anxiety in my life in my opinion.,emotions
"Well, After a long day, I decided to focus on cry right now.",emotions
"Honestly, While working, I realized how important relief is as usual.",emotions
"Well, Where can I find happy?",emotions
This is my fear as usual.,emotions
Yesterday I was thinking about sad and its importance right now.,emotions
"Honestly, I want to try surprise soon for me.",emotions
I like fear as usual.,emotions
I have always been interested in joy,emotions
"Actually, Have you ever tried angry? every day.",emotions
"You know, Have you ever tried sad? in my opinion.",emotions
I want to try anxiety soon,emotions
